BPC,CCR,Report Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Allegation,Finding,ofcrRace,ofcrSex
16-250,67383,04-07-2016,Unknown,16,Unknown,Male,06/28/2016,12TH PRECINCT,Service,No Charge,Black,Male
16-250,67383,04-07-2016,Unknown,16,Unknown,Male,06/28/2016,12TH PRECINCT,Service,No Charge,Black,Female
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Demeanor,Exonerated,Black,Female
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Procedure,No Charge,Black,Male
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Procedure,No Charge,Black,Female
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Procedure,No Charge,White,Male
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Procedure,No Charge,Black,Male
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Procedure,No Charge,Black,Female
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Service,No Charge,Black,Male
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Service,No Charge,Black,Female
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Service,No Charge,White,Male
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Service,No Charge,Black,Male
16-250,67383,04-07-2016,Unknown,54,Unknown,Female,06/28/2016,12TH PRECINCT,Service,No Charge,Black,Female
16-251,67384,04-07-2016,Telephone (or TDD),51,Unknown,Female,06/22/2016,DETROIT DETENTION CENTER,Demeanor,No Charge,Black,Male
16-251,67384,04-07-2016,Telephone (or TDD),51,Unknown,Female,06/22/2016,DETROIT DETENTION CENTER,Demeanor,Not Sustained,White,Female
16-251,67384,04-07-2016,Telephone (or TDD),51,Unknown,Female,06/22/2016,DETROIT DETENTION CENTER,Service,Exonerated,White,Female
16-252,67385,04-08-2016,Telephone (or TDD),51,Black,Female,04-08-2016,DETROIT DETENTION CENTER,Demeanor,Void,White,Female
16-252,67385,04-08-2016,Telephone (or TDD),51,Black,Female,04-08-2016,DETROIT DETENTION CENTER,Service,Void,White,Female
16-253,67386,04-08-2016,Letter,56,Unknown,Female,05-02-2016,UNKNOWN COMMAND,Procedure,Admin. Closure,Unknown,Unknown
16-253,67386,04-08-2016,Letter,56,Unknown,Female,05-02-2016,UNKNOWN COMMAND,Service,Admin. Closure,Unknown,Unknown
16-254,67387,04-08-2016,Telephone (or TDD),51,Black,Female,05/26/2016,5TH PRECINCT PDU,Demeanor,Not Sustained,Black,Male
16-254,67387,04-08-2016,Telephone (or TDD),51,Black,Female,05/26/2016,5TH PRECINCT,Demeanor,No Charge,Black,Male
16-254,67387,04-08-2016,Telephone (or TDD),51,Black,Female,05/26/2016,5TH PRECINCT,Procedure,No Charge,Black,Male
16-254,67387,04-08-2016,Telephone (or TDD),51,Black,Female,05/26/2016,5TH PRECINCT,Service,No Charge,Black,Male
16-255,67388,04-08-2016,Telephone (or TDD),51,Black,Female,04-11-2016,5TH PRECINCT PDU,Demeanor,Void,Black,Male
16-255,67388,04-08-2016,Telephone (or TDD),51,Black,Female,04-11-2016,5TH PRECINCT PDU,Procedure,Void,Black,Male
16-255,67388,04-08-2016,Telephone (or TDD),51,Black,Female,04-11-2016,5TH PRECINCT PDU,Service,Void,Black,Male
16-255,67388,04-08-2016,Telephone (or TDD),51,Black,Female,04-11-2016,5TH PRECINCT,Demeanor,Void,Black,Male
16-255,67388,04-08-2016,Telephone (or TDD),51,Black,Female,04-11-2016,5TH PRECINCT,Procedure,Void,Black,Male
16-255,67388,04-08-2016,Telephone (or TDD),51,Black,Female,04-11-2016,5TH PRECINCT,Service,Void,Black,Male
16-256,67389,04-09-2016,Walk In,38,Black,Female,06/22/2016,11TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-256,67389,04-09-2016,Walk In,38,Black,Female,06/22/2016,11TH PRECINCT,Service,Unfounded,Black,Male
16-256,67389,04-09-2016,Walk In,38,Black,Female,06/22/2016,11TH PRECINCT,Service,Unfounded,Black,Male
16-257,67390,04-10-2016,Walk In,27,Black,Female,04-12-2016,2ND PRECINCT,Demeanor,Admin. Closure,Black,Male
16-257,67390,04-10-2016,Walk In,27,Black,Female,04-12-2016,2ND PRECINCT,Demeanor,Admin. Closure,Hispanic,Male
16-257,67390,04-10-2016,Walk In,27,Black,Female,04-12-2016,2ND PRECINCT,Procedure,Admin. Closure,Black,Male
16-257,67390,04-10-2016,Walk In,27,Black,Female,04-12-2016,2ND PRECINCT,Procedure,Admin. Closure,Hispanic,Male
16-257,67390,04-10-2016,Walk In,29,Black,Female,04-12-2016,2ND PRECINCT,Demeanor,Admin. Closure,Black,Male
16-257,67390,04-10-2016,Walk In,29,Black,Female,04-12-2016,2ND PRECINCT,Demeanor,Admin. Closure,Hispanic,Male
16-257,67390,04-10-2016,Walk In,29,Black,Female,04-12-2016,2ND PRECINCT,Procedure,Admin. Closure,Black,Male
16-257,67390,04-10-2016,Walk In,29,Black,Female,04-12-2016,2ND PRECINCT,Procedure,Admin. Closure,Hispanic,Male
16-258,67391,04-11-2016,Outside agency,21,Black,Female,07/13/2016,3RD PRECINCT,Demeanor,No Charge,Black,Male
16-258,67391,04-11-2016,Outside agency,21,Black,Female,07/13/2016,3RD PRECINCT,Demeanor,Not Sustained,Black,Male
16-258,67391,04-11-2016,Outside agency,21,Black,Female,07/13/2016,3RD PRECINCT,Procedure,Not Sustained,Black,Male
16-258,67391,04-11-2016,Outside agency,21,Black,Female,07/13/2016,3RD PRECINCT,Procedure,Not Sustained,Black,Male
16-258,67391,04-11-2016,Outside agency,21,Black,Female,07/13/2016,3RD PRECINCT,Service,No Charge,Black,Male
16-259,67392,04-11-2016,Telephone (or TDD),29,Black,Male,06/15/2016,TRAFFIC ENFORCEMENT UNIT,Procedure,Sustained,Black,Male
16-259,67392,04-11-2016,Telephone (or TDD),29,Black,Male,06/15/2016,TRAFFIC ENFORCEMENT UNIT,Procedure,Unfounded,Black,Male
16-259,67392,04-11-2016,Telephone (or TDD),29,Black,Male,06/15/2016,TRAFFIC ENFORCEMENT UNIT,Property,No Charge,Black,Male
16-260,67393,04-11-2016,Telephone (or TDD),50,White,Female,04/20/2016,UNKNOWN COMMAND,Procedure,Admin. Closure,Unknown,Unknown
16-261,67394,04-12-2016,Telephone (or TDD),43,Black,Female,06/23/2016,7TH PRECINCT,Demeanor,No Charge,Black,Male
16-261,67394,04-12-2016,Telephone (or TDD),43,Black,Female,06/23/2016,7TH PRECINCT,Demeanor,No Charge,Black,Male
16-261,67394,04-12-2016,Telephone (or TDD),43,Black,Female,06/23/2016,7TH PRECINCT,Demeanor,Sustained,Black,Male
16-261,67394,04-12-2016,Telephone (or TDD),43,Black,Female,06/23/2016,7TH PRECINCT,Demeanor,Sustained,Black,Male
16-262,67395,04-12-2016,Walk In,64,Black,Female,07-05-2016,12TH PRECINCT,Demeanor,No Charge,Black,Female
16-262,67395,04-12-2016,Walk In,64,Black,Female,07-05-2016,12TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-262,67395,04-12-2016,Walk In,64,Black,Female,07-05-2016,12TH PRECINCT,Procedure,Exonerated,Black,Female
16-262,67395,04-12-2016,Walk In,64,Black,Female,07-05-2016,12TH PRECINCT,Procedure,Exonerated,Black,Female
16-263,67396,04-12-2016,Walk In,25,Black,Female,07/13/2016,12TH PRECINCT,Demeanor,Unfounded,Black,Female
16-263,67396,04-12-2016,Walk In,25,Black,Female,07/13/2016,12TH PRECINCT,Procedure,Exonerated,Black,Female
16-263,67396,04-12-2016,Walk In,25,Black,Female,07/13/2016,12TH PRECINCT,Procedure,Unfounded,Black,Female
16-264,67397,04/13/2016,Telephone (or TDD),31,Black,Female,07-07-2016,6TH PRECINCT,Demeanor,No Charge,Unknown,Unknown
16-264,67397,04/13/2016,Telephone (or TDD),31,Black,Female,07-07-2016,6TH PRECINCT,Demeanor,Not Sustained,White,Male
16-264,67397,04/13/2016,Telephone (or TDD),31,Black,Female,07-07-2016,6TH PRECINCT,Service,Not Sustained,Unknown,Unknown
16-265,67398,04/13/2016,Telephone (or TDD),44,Black,Female,04/20/2016,12TH PRECINCT,Property,Admin. Closure,White,Female
16-266,67399,04/13/2016,Walk In,30,Black,Female,07/13/2016,UNKNOWN COMMAND,Procedure,Unfounded,Unknown,Unknown
16-267,67400,04/13/2016,Walk In,20,Black,Male,04/20/2016,9TH PRECINCT,Search,Admin. Closure,Black,Male
16-267,67400,04/13/2016,Walk In,20,Black,Male,04/20/2016,9TH PRECINCT,Search,Admin. Closure,White,Male
16-268,67401,04/14/2016,Letter,52,Unknown,Male,05/27/2016,UNKNOWN COMMAND,Service,Admin. Closure,Unknown,Unknown
16-269,67402,04/14/2016,Telephone (or TDD),31,Black,Male,06/23/2016,UNKNOWN COMMAND,Harassment,Admin. Closure,Unknown,Unknown
16-269,67402,04/14/2016,Telephone (or TDD),31,Black,Male,06/23/2016,UNKNOWN COMMAND,Procedure,Admin. Closure,Unknown,Unknown
16-269,67402,04/14/2016,Telephone (or TDD),31,Black,Male,06/23/2016,12TH PRECINCT,Harassment,Admin. Closure,White,Male
16-269,67402,04/14/2016,Telephone (or TDD),31,Black,Male,06/23/2016,12TH PRECINCT,Procedure,Admin. Closure,White,Male
16-270,67403,04/14/2016,Telephone (or TDD),44,Black,Female,04/14/2016,12TH PRECINCT,Procedure,Void,White,Female
16-270,67403,04/14/2016,Telephone (or TDD),44,Black,Female,04/14/2016,12TH PRECINCT,Property,Void,White,Female
16-271,67404,04/14/2016,Telephone (or TDD),46,Black,Male,07/13/2016,2ND PRECINCT PDU,Demeanor,No Charge,,Female
16-271,67404,04/14/2016,Telephone (or TDD),46,Black,Male,07/13/2016,2ND PRECINCT PDU,Demeanor,Not Sustained,White,Male
16-271,67404,04/14/2016,Telephone (or TDD),46,Black,Male,07/13/2016,2ND PRECINCT PDU,Demeanor,Not Sustained,Black,Male
16-271,67404,04/14/2016,Telephone (or TDD),46,Black,Male,07/13/2016,2ND PRECINCT PDU,Procedure,No Charge,,Female
16-271,67404,04/14/2016,Telephone (or TDD),46,Black,Male,07/13/2016,2ND PRECINCT PDU,Service,Not Sustained,,Female
16-271,67404,04/14/2016,Telephone (or TDD),46,Black,Male,07/13/2016,2ND PRECINCT PDU,Service,Unfounded,,Female
16-272,67405,04/14/2016,Telephone (or TDD),24,Black,Male,05/17/2016,RECORDS/IDENT SECTION,Demeanor,Not Sustained,Black,Male
16-273,67406,04/14/2016,Telephone (or TDD),39,Other,Male,07-05-2016,5TH PRECINCT,Procedure,Admin. Closure,Hispanic,Male
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Demeanor,No Charge,Black,Male
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Harassment,Unfounded,Black,Male
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Harassment,Unfounded,Black,Male
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Harassment,Unfounded,,Male
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Harassment,Unfounded,Black,Male
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Harassment,Unfounded,Black,Female
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Property,Unfounded,Black,Male
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Service,No Charge,Black,Male
16-274,67407,04/15/2016,Telephone (or TDD),29,Black,Female,06-09-2016,5TH PRECINCT,Service,No Charge,Black,Male
16-275,67408,04/15/2016,Walk In,22,Black,Female,06/22/2016,CEASE FIRE,Demeanor,Not Sustained,Black,Male
16-275,67408,04/15/2016,Walk In,22,Black,Female,06/22/2016,CEASE FIRE,Force,Not Sustained,White,Female
16-275,67408,04/15/2016,Walk In,22,Black,Female,06/22/2016,CEASE FIRE,Force,Not Sustained,Black,Male
16-275,67408,04/15/2016,Walk In,22,Black,Female,06/22/2016,CEASE FIRE,Harassment,Unfounded,White,Female
16-275,67408,04/15/2016,Walk In,22,Black,Female,06/22/2016,CEASE FIRE,Procedure,No Charge,Black,Male
16-275,67408,04/15/2016,Walk In,22,Black,Female,06/22/2016,CEASE FIRE,Procedure,Unfounded,White,Female
16-275,67408,04/15/2016,Walk In,22,Black,Female,06/22/2016,CEASE FIRE,Search,No Charge,White,Female
16-275,67408,04/15/2016,Walk In,22,Black,Female,06/22/2016,CEASE FIRE,Search,No Charge,Black,Male
16-275,67408,04/15/2016,Walk In,21,Black,Female,06/22/2016,CEASE FIRE,Demeanor,Not Sustained,Black,Male
16-275,67408,04/15/2016,Walk In,21,Black,Female,06/22/2016,CEASE FIRE,Force,Not Sustained,White,Female
16-275,67408,04/15/2016,Walk In,21,Black,Female,06/22/2016,CEASE FIRE,Force,Not Sustained,Black,Male
16-275,67408,04/15/2016,Walk In,21,Black,Female,06/22/2016,CEASE FIRE,Harassment,Unfounded,White,Female
16-275,67408,04/15/2016,Walk In,21,Black,Female,06/22/2016,CEASE FIRE,Procedure,No Charge,Black,Male
16-275,67408,04/15/2016,Walk In,21,Black,Female,06/22/2016,CEASE FIRE,Procedure,Unfounded,White,Female
16-275,67408,04/15/2016,Walk In,21,Black,Female,06/22/2016,CEASE FIRE,Search,No Charge,White,Female
16-275,67408,04/15/2016,Walk In,21,Black,Female,06/22/2016,CEASE FIRE,Search,No Charge,Black,Male
16-276,67409,04/15/2016,Walk In,26,Black,Female,05/26/2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-276,67409,04/15/2016,Walk In,26,Black,Female,05/26/2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-276,67409,04/15/2016,Walk In,26,Black,Female,05/26/2016,8TH PRECINCT,Procedure,Unfounded,Black,Female
16-276,67409,04/15/2016,Walk In,26,Black,Female,05/26/2016,8TH PRECINCT,Procedure,Unfounded,Black,Female
16-277,67410,04/16/2016,Walk In,51,Black,Male,06-07-2016,11TH PRECINCT,Demeanor,Sustained,White,Male
16-278,67411,04/16/2016,Telephone (or TDD),35,Black,Female,06/15/2016,12TH PRECINCT,Procedure,Unfounded,Black,Male
16-278,67411,04/16/2016,Telephone (or TDD),35,Black,Female,06/15/2016,12TH PRECINCT,Procedure,Unfounded,Black,Female
16-279,67412,04/16/2016,Walk In,35,Black,Female,04/25/2016,9TH PRECINCT,Demeanor,Admin. Closure,Black,Male
16-279,67412,04/16/2016,Walk In,35,Black,Female,04/25/2016,9TH PRECINCT,Procedure,Admin. Closure,Black,Male
16-279,67412,04/16/2016,Walk In,35,Black,Male,04/25/2016,9TH PRECINCT,Demeanor,Admin. Closure,Black,Male
16-279,67412,04/16/2016,Walk In,35,Black,Male,04/25/2016,9TH PRECINCT,Procedure,Admin. Closure,Black,Male
16-280,67413,04/16/2016,Telephone (or TDD),53,Black,Female,07/13/2016,2ND PRECINCT,Demeanor,Sustained,Asian,Male
16-280,67413,04/16/2016,Telephone (or TDD),53,Black,Female,07/13/2016,2ND PRECINCT,Demeanor,Sustained,Hispanic,Male
16-280,67413,04/16/2016,Telephone (or TDD),53,Black,Female,07/13/2016,2ND PRECINCT,Procedure,Exonerated,Hispanic,Male
16-280,67413,04/16/2016,Telephone (or TDD),53,Black,Female,07/13/2016,2ND PRECINCT,Service,No Charge,Hispanic,Male
16-281,67414,04/16/2016,In-Custody,25,Black,Male,07/18/2016,2ND PRECINCT,Force,Not Sustained,Black,Male
16-282,67415,04/18/2016,Telephone (or TDD),50,Black,Male,05/25/2016,UNKNOWN COMMAND,Procedure,Admin. Closure,Unknown,Unknown
16-283,67416,04/18/2016,Telephone (or TDD),31,Black,Male,07/13/2016,3RD PRECINCT,Harassment,Unfounded,White,Male
16-283,67416,04/18/2016,Telephone (or TDD),31,Black,Male,07/13/2016,3RD PRECINCT,Procedure,Not Sustained,White,Male
16-284,67417,04/18/2016,Outside agency,63,Other,Female,07-05-2016,UNKNOWN COMMAND,Harassment,Admin. Closure,Unknown,Unknown
16-284,67417,04/18/2016,Outside agency,63,Other,Female,07-05-2016,UNKNOWN COMMAND,Procedure,Admin. Closure,Unknown,Unknown
16-285,67418,04/18/2016,Walk In,36,Black,Female,05-02-2016,2ND PRECINCT PDU,Procedure,Admin. Closure,Black,Male
16-285,67418,04/18/2016,Walk In,36,Black,Female,05-02-2016,2ND PRECINCT PDU,Service,Admin. Closure,Black,Male
16-286,67419,04/19/2016,Walk In,19,Black,Female,07/13/2016,8TH PRECINCT,Demeanor,Sustained,Black,Male
16-286,67419,04/19/2016,Walk In,19,Black,Female,07/13/2016,8TH PRECINCT,Demeanor,Sustained,Black,Female
16-286,67419,04/19/2016,Walk In,19,Black,Female,07/13/2016,8TH PRECINCT,Procedure,No Charge,Black,Male
16-286,67419,04/19/2016,Walk In,19,Black,Female,07/13/2016,8TH PRECINCT,Procedure,No Charge,Black,Female
16-286,67419,04/19/2016,Walk In,19,Black,Female,07/13/2016,8TH PRECINCT,Service,Sustained,Black,Male
16-286,67419,04/19/2016,Walk In,19,Black,Female,07/13/2016,8TH PRECINCT,Service,Sustained,Black,Female
16-287,67420,04/19/2016,Telephone (or TDD),61,Black,Female,06-03-2016,9TH PRECINCT PDU,Demeanor,Not Sustained,Black,Female
16-288,67421,04/19/2016,Walk In,41,Black,Male,07/18/2016,2ND PRECINCT,Demeanor,Not Sustained,White,Male
16-289,67422,04/19/2016,Walk In,31,Unknown,Male,06/15/2016,11TH PRECINCT,Procedure,Unfounded,White,Male
16-289,67422,04/19/2016,Walk In,31,Unknown,Male,06/15/2016,11TH PRECINCT,Procedure,Unfounded,White,Male
16-290,67423,04/19/2016,Email,74,Black,Male,07/18/2016,11TH PRECINCT,Demeanor,Not Sustained,Black,Female
16-290,67423,04/19/2016,Email,74,Black,Male,07/18/2016,11TH PRECINCT,Demeanor,Sustained,Black,Female
16-290,67423,04/19/2016,Email,74,Black,Male,07/18/2016,11TH PRECINCT,Procedure,Exonerated,Black,Female
16-290,67423,04/19/2016,Email,74,Black,Male,07/18/2016,11TH PRECINCT,Procedure,Not Sustained,Black,Female
16-290,67423,04/19/2016,Email,74,Black,Male,07/18/2016,11TH PRECINCT,Service,No Charge,Black,Female
16-291,67424,04/20/2016,Telephone (or TDD),19,Black,Female,06/15/2016,TELEPHONE CRIME REPORTING UNIT,Demeanor,Not Sustained,Black,Female
16-291,67424,04/20/2016,Telephone (or TDD),19,Black,Female,06/15/2016,TELEPHONE CRIME REPORTING UNIT,Service,Not Sustained,Black,Female
16-292,67425,04/20/2016,Telephone (or TDD),41,Black,Male,05/24/2016,7TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-292,67425,04/20/2016,Telephone (or TDD),41,Black,Male,05/24/2016,7TH PRECINCT,Procedure,No Charge,Black,Male
16-293,67426,04/21/2016,Walk In,25,Black,Female,07/20/2016,2ND PRECINCT,Demeanor,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Female,07/20/2016,2ND PRECINCT,Demeanor,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Female,07/20/2016,2ND PRECINCT,Force,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Female,07/20/2016,2ND PRECINCT,Force,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Female,07/20/2016,2ND PRECINCT,Procedure,Exonerated,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Female,07/20/2016,2ND PRECINCT,Procedure,Exonerated,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Female,07/20/2016,2ND PRECINCT,Procedure,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Female,07/20/2016,2ND PRECINCT,Procedure,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Male,07/20/2016,2ND PRECINCT,Demeanor,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Male,07/20/2016,2ND PRECINCT,Demeanor,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Male,07/20/2016,2ND PRECINCT,Force,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Male,07/20/2016,2ND PRECINCT,Force,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Male,07/20/2016,2ND PRECINCT,Procedure,Exonerated,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Male,07/20/2016,2ND PRECINCT,Procedure,Exonerated,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Male,07/20/2016,2ND PRECINCT,Procedure,Not Sustained,White,Male
16-293,67426,04/21/2016,Walk In,25,Black,Male,07/20/2016,2ND PRECINCT,Procedure,Not Sustained,White,Male
16-294,67427,04/22/2016,Telephone (or TDD),24,Black,Female,05-05-2016,4TH PRECINCT,Procedure,Admin. Closure,Black,Male
16-295,67428,04/22/2016,Walk In,33,Black,Male,05-11-2016,6TH PRECINCT,Procedure,Admin. Closure,Black,Male
16-296,67429,04/22/2016,Telephone (or TDD),46,Black,Female,06/15/2016,HOMICIDE SECTION,Demeanor,Unfounded,Black,Male
16-296,67429,04/22/2016,Telephone (or TDD),46,Black,Female,06/15/2016,HOMICIDE SECTION,Service,Unfounded,Black,Male
16-297,67430,04/22/2016,Walk In,24,Black,Male,07/13/2016,2ND PRECINCT,Demeanor,Not Sustained,White,Male
16-297,67430,04/22/2016,Walk In,24,Black,Male,07/13/2016,2ND PRECINCT,Demeanor,Not Sustained,White,Male
16-297,67430,04/22/2016,Walk In,24,Black,Male,07/13/2016,2ND PRECINCT,Procedure,Exonerated,White,Male
16-297,67430,04/22/2016,Walk In,24,Black,Male,07/13/2016,2ND PRECINCT,Procedure,Exonerated,White,Male
16-298,67431,04/23/2016,Walk In,19,Black,Female,07-05-2016,VICE,Harassment,Admin. Closure,Black,Male
16-298,67431,04/23/2016,Walk In,19,Black,Female,07-05-2016,VICE,Service,Admin. Closure,Black,Male
16-299,67432,04/25/2016,Telephone (or TDD),55,Unknown,Female,06-07-2016,7TH PRECINCT,Demeanor,Admin. Closure,Black,Female
16-299,67432,04/25/2016,Telephone (or TDD),55,Unknown,Female,06-07-2016,7TH PRECINCT,Demeanor,Admin. Closure,Black,Female
16-299,67432,04/25/2016,Telephone (or TDD),55,Unknown,Female,06-07-2016,7TH PRECINCT,Service,Admin. Closure,Black,Female
16-299,67432,04/25/2016,Telephone (or TDD),55,Unknown,Female,06-07-2016,7TH PRECINCT,Service,Admin. Closure,Black,Female
16-300,67433,04/25/2016,Walk In,37,Black,Male,07/26/2016,MAJOR VIOLATORS,Arrest,Exonerated,Black,Male
16-300,67433,04/25/2016,Walk In,37,Black,Male,07/26/2016,MAJOR VIOLATORS,Arrest,Exonerated,White,Male
16-300,67433,04/25/2016,Walk In,37,Black,Male,07/26/2016,MAJOR VIOLATORS,Arrest,Exonerated,White,Male
16-300,67433,04/25/2016,Walk In,37,Black,Male,07/26/2016,MAJOR VIOLATORS,Arrest,Exonerated,Black,Male
16-300,67433,04/25/2016,Walk In,37,Black,Male,07/26/2016,MAJOR VIOLATORS,Arrest,Exonerated,Hispanic,Male
16-300,67433,04/25/2016,Walk In,37,Black,Male,07/26/2016,MAJOR VIOLATORS,Arrest,Exonerated,White,Male
16-300,67433,04/25/2016,Walk In,37,Black,Male,07/26/2016,MAJOR VIOLATORS,Arrest,Exonerated,Black,Female
